TV_Manufacturing_Brand,DATE,DEMAND ,CPI,CCI,PPI,Unit_Price,Supply_Data,SALES,Cost_SMS,Cost_Newspaper,Cost_Radio,Cost_TV,Cost_Internet,GRP_NewPaper,GRP_SMS,GRP_Radio,GRP_Internet,GRP_TV
TV Manufacturing & Supplier Unit,2013-09-28,1936,"103,4","103,6","99,5","400,1",1659,"663765,90","60,67","13,49","76,73","1399,66","4168,95","272,036",0,"93,9545","222,7727","805,9091"
TV Manufacturing & Supplier Unit,2013-09-29,1993,"102,5","103,6","99,5","400,1",1641,"656564,10","59,10","13,21","78,61","1369,35","3984,43","817,581","31,3919","81,9091","225,1818","816,2727"
TV Manufacturing & Supplier Unit,2013-09-30,1902,"102,5","103,6","99,5","400,1",1656,"662565,60","61,14","12,78","76,29","1341,73","3943,52","1288,844","31,1817","98,6818","224,5455","855,8636"
TV Manufacturing & Supplier Unit,2013-10-01,1907,"102,5","103,6","99,5","400,1",1653,"661365,30","53,79","12,94","74,94","1323,55","5732,00","540,757","31,5487","111,0455","232,8636","791,3636"
TV Manufacturing & Supplier Unit,2013-10-02,1917,"102,5","103,6","99,5","400,1",1634,"653763,40","71,53","13,74","90,92","1448,97","4794,05","1244,833","31,3605","93,0455",200,"889,3636"
TV Manufacturing & Supplier Unit,2013-10-03,1912,"102,5","103,6","99,5","400,1",1679,"671767,90","64,28","13,31","83,82","1382,55","4364,33","1758,402",0,"133,5","244,9091","1398,6364"
TV Manufacturing & Supplier Unit,2013-10-04,1964,"102,5","103,6","99,5","400,1",1612,"644961,20","65,79","12,82","84,10","1347,25","4294,24","1030,257",0,"86,7727","258,7727","755,4545"
TV Manufacturing & Supplier Unit,2013-10-05,1927,"102,5","103,6","99,5","400,1",1645,"658164,50","62,40","13,55","82,60","1416,17","3653,24","1418,209","33,6281","121,1818","305,2727","1097,0455"
TV Manufacturing & Supplier Unit,2013-10-06,1827,"102,5","103,6","99,5","400,1",1782,"712978,20","53,77","12,96","74,90","1344,95","3609,91","715,315",0,"94,1364","235,6818","781,4545"
TV Manufacturing & Supplier Unit,2013-10-07,1822,"102,5","103,6","99,5","400,1",1742,"696974,20","52,82","13,36","71,21","1351,57","4121,33","917,361",0,"107,1364","281,2727",977
TV Manufacturing & Supplier Unit,2013-10-08,1825,"102,5","103,6","99,5","400,1",1759,"703775,90","57,75","12,78","78,56","1324,15","4237,10","1791,183",0,"95,8636","234,8182","1045,8636"
TV Manufacturing & Supplier Unit,2013-10-09,1810,"102,5","103,6","99,5","400,1",1741,"696574,10","51,13","11,92","72,77","1257,52","5421,76","1438,156",0,"98,8636","239,5455","1194,5909"
TV Manufacturing & Supplier Unit,2013-10-10,1840,"102,5","103,6","99,5","400,1",1756,"702575,60","52,15","12,72","71,12","1302,21","3889,76","1296,546","66,0518","84,0455","229,9545","1077,9545"
TV Manufacturing & Supplier Unit,2013-10-11,1866,"102,5","103,6","99,5","400,1",1753,"701375,30","51,79","12,35","75,26","1311,12","0,00","1606,041","31,3291","106,0455","229,2727","1248,6364"
TV Manufacturing & Supplier Unit,2013-10-12,1806,"102,5","103,6","99,5","400,1",1740,"696174,00","48,26","12,59","67,77","1285,68","4385,24","733,219","31,442",163,"220,1364","863,9091"
TV Manufacturing & Supplier Unit,2013-10-13,1876,"102,5","103,6","99,5","400,1",1766,"706576,60","66,10","13,26","90,58","1389,41","4190,62","559,335","98,8613","97,1364","231,2273","931,4545"
TV Manufacturing & Supplier Unit,2013-10-14,1834,"102,5","103,6","99,5","400,1",1706,"682570,60","59,97","13,44","83,55","1403,43","4585,81","594,017","81,0844","227,4091","348,1818","5330,5909"
TV Manufacturing & Supplier Unit,2013-10-15,1846,"102,5","103,6","99,5","400,1",1776,"710577,60","55,22","13,24","74,94","1407,84","4315,67","1528,002","60,6353","217,6364","246,2273","1589,4545"
TV Manufacturing & Supplier Unit,2013-10-16,1846,"102,5","103,6","99,5","400,1",1734,"693773,40","41,94","10,78","72,27","1124,56","3302,67","1456,185","20,4679","906,7727","254,8182","1904,4545"
TV Manufacturing & Supplier Unit,2013-10-17,1816,"102,5","103,6","99,5","400,1",1746,"698574,60","41,63","10,95","77,28","1151,99","4852,24","1309,68","5,8744","1169,4091","272,7273","2055,2727"
TV Manufacturing & Supplier Unit,2013-10-18,1805,"102,5","103,6","99,5","400,1",1759,"703775,90","41,65","10,32","74,15","1067,16","4218,52","1074,439","118,4667",124,"243,8182","1194,0455"
TV Manufacturing & Supplier Unit,2013-10-19,1861,"102,5","103,6","99,5","400,1",1741,"696574,10","43,86","10,44","82,83","1122,38","3900,43","1201,36","33,12","84,6818","223,3182","859,0909"
TV Manufacturing & Supplier Unit,2013-10-20,1805,"102,5","103,6","99,5","400,1",1756,"702575,60","48,43","11,10","92,75","1155,23","4992,52","1321,858","64,7",76,"199,4545","920,6818"
TV Manufacturing & Supplier Unit,2013-10-21,1826,"102,5","103,6","99,5","400,1",1753,"701375,30","41,24","10,78","74,24","1114,64","4108,86","1051,006","85,2464","87,1364","403,7727","1091,8182"
TV Manufacturing & Supplier Unit,2013-10-22,1834,"102,5","103,6","99,5","400,1",1734,"693773,40","38,06","10,03","75,15","1070,13","3149,86","935,436","7,3203","110,7727","268,5455","1095,4091"
TV Manufacturing & Supplier Unit,2013-10-23,1879,"102,5","103,6","99,5","400,1",1779,"711777,90","38,20","10,52","79,53","1105,05","3783,00","1674,99","35,0395","96,7273","225,7727","861,1364"
TV Manufacturing & Supplier Unit,2013-10-24,1812,"102,5","103,6","99,5","400,1",1712,"684971,20","40,65","10,73","81,73","1115,92","3883,10","1066,52",0,"131,6818","210,3182","849,5455"
TV Manufacturing & Supplier Unit,2013-10-25,1845,"102,5","103,6","99,5","400,1",1788,"715378,80","41,40","10,49","73,45","1080,40","3695,71","1119,701","70,3706","152,5","214,1818","950,0909"
TV Manufacturing & Supplier Unit,2013-10-26,1880,"102,5","103,6","99,5","400,1",1755,"702175,50","48,40","11,07","83,99","1155,65","4390,14","1153,756","101,5147","95,1364","226,2273","852,8182"
TV Manufacturing & Supplier Unit,2013-10-27,1927,"102,5","103,6","99,5","400,1",1776,"710577,60","42,53","10,51","77,90","1084,37","4997,38","1430,851","101,9914","106,3182",282,901
TV Manufacturing & Supplier Unit,2013-10-28,1827,"102,5","103,6","99,5","400,1",1734,"693773,40","44,44","10,81","81,46","1140,69","4414,29","996,813","33,7128","92,0455","246,8182","962,8182"
TV Manufacturing & Supplier Unit,2013-10-29,1822,"102,5","103,6","99,5","400,1",1746,"698574,60","42,63","11,22","79,36","1176,21","3298,95","390,3756",0,"891,5664","1540,4294","7307,3182"
TV Manufacturing & Supplier Unit,2013-10-30,1825,"102,5","103,6","99,5","400,1",1759,"703775,90","49,22","11,00","86,81","1151,52","2838,13","462,8413","17,6288","173,3708","394,712","1420,9545"
TV Manufacturing & Supplier Unit,2013-10-31,1810,"102,5","103,6","99,5","400,1",1741,"696574,10","46,26","11,37","84,54","1162,74","2744,63","676,4964","27,254","165,5566","493,4066","1356,9091"
TV Manufacturing & Supplier Unit,2013-11-01,1840,"102,5","103,6","99,5","400,1",1756,"702575,60","42,29","11,09","79,80","1147,72","4937,90","694,4416","54,2678","149,4013","543,3876","1224,5"
TV Manufacturing & Supplier Unit,2013-11-02,1866,"102,5","103,6","99,5","400,1",1753,"701375,30","38,93","10,69","72,21","1090,94","2590,90","646,6664","61,0317","108,051","280,2315","885,5909"
TV Manufacturing & Supplier Unit,2013-11-03,1806,"102,5","103,6","99,5","400,1",1734,"693773,40","44,37","10,86","79,35","1129,29","1628,17","606,9556",0,"163,1774","580,3669","1337,4091"
TV Manufacturing & Supplier Unit,2013-11-04,1876,"102,5","103,6","99,5","400,1",1779,"711777,90","38,70","10,89","79,27","1151,45","3563,99","715,7929","60,3637","115,3161","249,0141","945,1364"
TV Manufacturing & Supplier Unit,2013-11-05,1834,"102,5","103,6","99,5","400,1",1712,"684971,20","46,68","11,34","81,92","1179,43","0,00","323,3644",0,"113,4305","240,695","929,6818"
TV Manufacturing & Supplier Unit,2013-11-06,3752,"102,5","103,6","99,5","400,1",3153,"1261515,30","41,57","10,81","78,37","1107,30","2360,51","78,5261","15,024","123,818","311,9083","1014,8182"
TV Manufacturing & Supplier Unit,2013-11-07,3779,"102,5","103,6","99,5","400,1",3134,"1253913,40","42,83","11,44","77,91","1161,94","2675,61","132,1241","15,1587","168,141","304,1815","1378,0909"
TV Manufacturing & Supplier Unit,2013-11-08,3582,"102,5","103,6","99,5","400,1",3179,"1271917,90","37,92","11,89","62,97","1251,25","2705,77","85,0218","20,9779","178,9666","381,9316","1466,8182"
TV Manufacturing & Supplier Unit,2013-11-09,3551,"102,5","103,6","99,5","400,1",3112,"1245111,20","38,93","10,69","79,35","1090,94","4268,16","42,8481","36,3533","131,8041","378,6272","1080,2727"
TV Manufacturing & Supplier Unit,2013-11-10,3427,"102,5","103,6","99,5","400,1",3145,"1258314,50","41,57","10,81","78,37","1107,30","2360,51","78,5261","15,024","123,818","311,9083","1014,8182"
TV Manufacturing & Supplier Unit,2013-11-11,3427,"102,5","103,6","99,5","400,1",3180,"1272318,00","42,83","11,44","77,91","1161,94","2675,61","132,1241","15,1587","168,141","304,1815","1378,0909"
TV Manufacturing & Supplier Unit,2013-11-12,3428,"102,5","103,6","99,5","400,1",3140,"1256314,00","37,92","11,89","62,97","1251,25","2705,77","85,0218","20,9779","178,9666","381,9316","1466,8182"
TV Manufacturing & Supplier Unit,2013-11-13,3427,"102,5","103,6","99,5","400,1",3182,"1273118,20","38,70","10,69","79,35","1090,94","4268,16","42,8481","36,3533","131,8041","378,6272","1080,2727"
TV Manufacturing & Supplier Unit,2013-11-14,3445,"102,5","103,6","99,5","400,1",3142,"1257114,20","77,48","14,10","112,34","1479,46","722,57","95,333","11,8398",91,"276,3636","756,5909"
TV Manufacturing & Supplier Unit,2013-11-15,3472,"102,5","103,6","99,5","400,1",3159,"1263915,90","73,48","13,30","105,71","1369,89","717,86","114,957","27,8039","111,9091","291,3182","860,1364"
TV Manufacturing & Supplier Unit,2013-11-16,3409,"102,5","103,6","99,5","400,1",3141,"1256714,10","80,61","13,20","108,77","1428,06","653,33","113,09",0,"94,6364","282,7273","751,9545"
TV Manufacturing & Supplier Unit,2013-11-17,3486,"102,5","103,6","99,5","400,1",3156,"1262715,60","65,93","12,72","93,31","1309,35","622,10","72,442",0,"98,5909","306,3182","749,4545"
TV Manufacturing & Supplier Unit,2013-11-18,2242,"102,5","103,6","99,5","400,1",1980,"792198,00","77,48","14,10","112,34","1479,46","722,57","95,333","11,8398",91,"276,3636","756,5909"
TV Manufacturing & Supplier Unit,2013-11-19,2284,"102,5","103,6","99,5","400,1",1942,"776994,20","73,48","13,30","105,71","1369,89","717,86","114,957","27,8039","111,9091","291,3182","860,1364"
TV Manufacturing & Supplier Unit,2013-11-20,2542,"102,5","103,6","99,5","400,1",1981,"792598,10","80,61","13,20","108,77","1428,06","653,33","113,09",0,"94,6364","282,7273","751,9545"
TV Manufacturing & Supplier Unit,2013-11-21,2551,"102,5","103,6","99,5","400,1",1832,"732983,20","65,93","12,72","93,31","1309,35","622,10","72,442",0,"98,5909","306,3182","749,4545"
TV Manufacturing & Supplier Unit,2013-11-22,2261,"102,5","103,6","99,5","400,1",1850,"740185,00","89,73","13,79","117,64","1417,01","624,24","87,649",0,"105,0455","306,4545","754,2727"
TV Manufacturing & Supplier Unit,2013-11-23,2436,"102,5","103,6","99,5","400,1",1844,"737784,40","68,81","12,58","91,61","1334,34","611,71","38,235",0,108,"305,9545","776,6364"
TV Manufacturing & Supplier Unit,2013-11-24,2453,"102,5","103,6","99,5","400,1",1855,"742185,50","80,14","13,42","101,69","1390,65","627,24","92,486","6,9945","112,9545","304,8636","867,1818"
TV Manufacturing & Supplier Unit,2013-11-25,2230,"102,5","103,6","99,5","400,1",1863,"745386,30","84,34","13,48","105,89","1442,58","613,14","206,96","69,9877","115,3636","298,5455","905,4091"
TV Manufacturing & Supplier Unit,2013-11-26,2222,"102,5","103,6","99,5","400,1",1837,"734983,70","75,42","13,21","104,56","1417,13","615,86","83,632","49,589","171,5","309,6818","880,5909"
TV Manufacturing & Supplier Unit,2013-11-27,1935,"102,5","103,6","99,5","400,1",1759,"703775,90","70,79","12,96","97,62","1357,72","688,67","118,126","46,3774","123,8182","273,7727","791,7727"
TV Manufacturing & Supplier Unit,2013-11-28,1938,"102,5","103,6","99,5","400,1",1741,"696574,10","68,99","13,25","102,47","1378,42","636,67","125,388","47,8766","111,2727","275,6818","867,7273"
TV Manufacturing & Supplier Unit,2013-11-29,1982,"102,5","103,6","99,5","400,1",1756,"702575,60","69,66","13,08","102,31","1393,86","610,29","86,23","34,2365","117,6818","280,8182","840,1364"
TV Manufacturing & Supplier Unit,2013-11-30,1934,"102,5","103,6","99,5","400,1",1653,"661365,30","66,07","13,41","95,45","1428,79","622,10","95,229","60,6667","100,9091","284,9545","796,5909"
TV Manufacturing & Supplier Unit,2013-12-01,1941,"102,5","103,6","99,5","400,1",1634,"653763,40","74,18","13,35","103,06","1399,97","602,00","158,382","18,7505","112,2727","281,6818","914,9091"
TV Manufacturing & Supplier Unit,2013-12-02,1930,"102,5","103,6","99,5","400,1",1679,"671767,90","63,52","13,12","97,29","1400,13","5072,62","48,039","19,0108","116,8182","265,9091","1379,4091"
TV Manufacturing & Supplier Unit,2013-12-03,2133,"102,5","103,6","99,5","400,1",1746,"698574,60","68,81","13,32","96,52","1397,79","5413,10","221,528",0,"118,6364","279,1818","904,5"
TV Manufacturing & Supplier Unit,2013-12-04,2424,"102,5","103,6","99,5","400,1",1759,"703775,90","73,77","13,24","97,50","1390,84","5230,29","208,569","30,429","103,9545","276,2727","828,0455"
TV Manufacturing & Supplier Unit,2013-12-05,2521,"102,5","103,6","99,5","400,1",1741,"696574,10","72,19","13,44","97,26","1411,58","2421,43","136,737","31,5863","109,3182","283,2727","953,0455"
TV Manufacturing & Supplier Unit,2013-12-06,2242,"102,5","103,6","99,5","400,1",1756,"702575,60","66,09","13,23","97,62","1406,08","2126,71","151,538","43,0027","119,2727","299,3636",945
TV Manufacturing & Supplier Unit,2013-12-07,2284,"102,5","103,6","99,5","400,1",1753,"701375,30","74,53","12,97","98,96","1358,78","6354,57","5,659","43,1783","106,9545","286,7273","896,5"
TV Manufacturing & Supplier Unit,2013-12-08,2133,"102,5","103,6","99,5","400,1",1734,"693773,40","82,35","13,49","108,90","1441,57","3272,95","173,248","11,7112","138,3182","317,8182","1253,8636"
TV Manufacturing & Supplier Unit,2013-12-09,2424,"102,5","103,6","99,5","400,1",1779,"711777,90","73,02","13,52","100,91","1417,05","2568,71","200,366","11,8272","120,9545","254,0909","912,6818"
TV Manufacturing & Supplier Unit,2013-12-10,2421,"102,5","103,6","99,5","400,1",1712,"684971,20","80,25","13,53","101,45","1417,12","4164,43","100,809",0,"139,4545","273,4545","1060,3182"
TV Manufacturing & Supplier Unit,2013-12-11,2242,"102,5","103,6","99,5","400,1",1788,"715378,80","74,22","13,37","102,57","1438,10","3379,33","32,421","50,8308","116,9091",254,"913,5909"
TV Manufacturing & Supplier Unit,2013-12-12,2284,"102,5","103,6","99,5","400,1",1755,"702175,50","81,90","13,96","112,86","1451,78","3155,14","52,031","144,9951","87,1364","241,4545","799,1818"
TV Manufacturing & Supplier Unit,2013-12-13,2245,"102,5","103,6","99,5","400,1",1776,"710577,60","70,44","13,58","102,64","1436,16","252,91","172,967","95,636","79,3636","221,9545","853,5909"
TV Manufacturing & Supplier Unit,2013-12-14,2280,"102,5","103,6","99,5","400,1",1656,"662565,60","70,82","13,66","99,80","1446,79","2981,05","189,24","11,8084","93,0909","240,1364","881,7273"
TV Manufacturing & Supplier Unit,2013-12-15,2443,"102,5","103,6","99,5","400,1",1653,"661365,30","76,98","13,57","103,63","1462,29","3706,67","206,839","3,8765","97,9545","244,3636","971,9091"
TV Manufacturing & Supplier Unit,2013-12-16,2355,"102,5","103,6","99,5","400,1",1634,"653763,40","75,04","13,75","103,31","1438,69","2226,43","132,829",0,"94,3182","230,0455","868,1818"
TV Manufacturing & Supplier Unit,2013-12-17,2261,"102,5","103,6","99,5","400,1",1679,"671767,90","86,20","13,77","118,47","1477,82","4038,81","194,316","34,6945","77,8182","197,1818","821,3636"
TV Manufacturing & Supplier Unit,2013-12-18,2436,"102,5","103,6","99,5","400,1",1612,"644961,20","71,38","13,19","98,64","1387,50","3323,76","140,09","35,5475","66,8636","191,1818","770,9091"
TV Manufacturing & Supplier Unit,2013-12-19,2453,"102,5","103,6","99,5","400,1",1645,"658164,50","70,14","13,36","98,46","1424,49","4422,67","149,738","15,863","66,9545","194,4545","697,6364"
TV Manufacturing & Supplier Unit,2013-12-20,2234,"102,5","103,6","99,5","400,1",1782,"712978,20","70,03","13,41","104,36","1417,10","3892,38","99,954","15,817","98,1364","253,5455","928,5455"
TV Manufacturing & Supplier Unit,2013-12-21,2227,"102,5","103,6","99,5","400,1",1742,"696974,20","70,74","13,20","98,96","1400,18","1885,19","117,032",0,"95,9091","254,0455","843,4091"
TV Manufacturing & Supplier Unit,2013-12-22,2122,"102,5","103,6","99,5","400,1",1759,"703775,90","75,72","13,64","98,54","1401,30","1953,81","121,125","35,811","89,0909","245,5","767,3182"
TV Manufacturing & Supplier Unit,2013-12-23,2225,"102,5","103,6","99,5","400,1",1741,"696574,10","62,69","12,82","84,13","1339,81","1791,19","189,038",0,"94,4091","247,6364","802,2273"
TV Manufacturing & Supplier Unit,2013-12-24,2210,"102,5","103,6","99,5","400,1",1756,"702575,60","72,15","13,69","97,15","1434,90","3074,67","196,773",0,"92,0455","291,5909","785,5909"
TV Manufacturing & Supplier Unit,2013-12-25,2240,"102,5","103,6","99,5","400,1",1753,"701375,30","72,91","13,36","102,38","1442,03","3117,05","160,32",0,"135,0455","249,3182","846,5"
TV Manufacturing & Supplier Unit,2013-12-26,2266,"102,5","103,6","99,5","400,1",1740,"696174,00","71,83","13,68","98,00","1460,45","2023,52","147,936","40,3932","92,5","221,1818","790,3636"
TV Manufacturing & Supplier Unit,2013-12-27,2206,"102,5","103,6","99,5","400,1",1766,"706576,60","70,96","13,76","98,76","1454,82","3395,67","262,807",0,"96,9091","252,4091","898,4545"
TV Manufacturing & Supplier Unit,2013-12-28,2176,"102,5","103,6","99,5","400,1",1706,"682570,60","59,28","13,22","84,63","1392,11","2921,33","311,592","30,3757","106,1818","254,9091","1144,5455"
TV Manufacturing & Supplier Unit,2013-12-29,2234,"102,5","103,6","99,5","400,1",1776,"710577,60","64,70","13,21","92,60","1397,26","2825,10","455,428","46,9608","126,0455","269,3182","1115,2727"
TV Manufacturing & Supplier Unit,2013-12-30,3446,"102,5","103,6","99,5","400,1",3534,"1413953,40","68,49","13,72","90,13","1433,56","5082,67","467,509","93,5075","114,2273","324,5909","1271,5455"
TV Manufacturing & Supplier Unit,2013-12-31,3346,"102,5","103,6","99,5","400,1",4046,"1618804,60","63,47","13,86","89,03","1441,48","4011,71","402,614",0,"118,0455","281,5455","971,7273"
TV Manufacturing & Supplier Unit,2014-01-01,3216,"102,5","103,6","99,5","400,1",4159,"1664015,90","61,03","13,62","90,32","1411,83","2666,86","435,346","105,1623","118,5909","261,4545","893,6818"
TV Manufacturing & Supplier Unit,2014-01-02,3305,"102,5","103,6","99,5","400,1",4241,"1696824,10","56,05","12,87","75,91","1322,61","1675,91","408,612",0,"175,5455","275,6364","3826,6818"
TV Manufacturing & Supplier Unit,2014-01-03,2261,"102,5","103,6","99,5","400,1",2856,"1142685,60","62,41","13,10","85,10","1365,00","3668,48","481,883","104,0112","167,9545","241,7273","2170,1818"
